question_id,image_required,source,template,file,status
8333,True,code_questions_approved,code_block_bw,q_08333_code_bw.png,included_approved_code
8334,True,code_questions_approved,code_block_bw,q_08334_code_bw.png,included_approved_code
8335,True,code_questions_approved,code_block_bw,q_08335_code_bw.png,included_approved_code
8336,True,code_questions_approved,code_block_bw,q_08336_code_bw.png,included_approved_code
8337,True,code_questions_approved,code_block_bw,q_08337_code_bw.png,included_approved_code
8338,True,code_questions_approved,code_block_bw,q_08338_code_bw.png,included_approved_code
8339,True,code_questions_approved,code_block_bw,q_08339_code_bw.png,included_approved_code
8340,True,code_questions_approved,code_block_bw,q_08340_code_bw.png,included_approved_code
8341,True,code_questions_approved,code_block_bw,q_08341_code_bw.png,included_approved_code
8342,True,code_questions_approved,code_block_bw,q_08342_code_bw.png,included_approved_code
8343,True,code_questions_approved,code_block_bw,q_08343_code_bw.png,included_approved_code
8344,True,code_questions_approved,code_block_bw,q_08344_code_bw.png,included_approved_code
8361,True,code_questions_approved,code_block_bw,q_08361_code_bw.png,included_approved_code
8362,True,code_questions_approved,code_block_bw,q_08362_code_bw.png,included_approved_code
8363,True,code_questions_approved,code_block_bw,q_08363_code_bw.png,included_approved_code
8364,True,code_questions_approved,code_block_bw,q_08364_code_bw.png,included_approved_code
8365,True,code_questions_approved,code_block_bw,q_08365_code_bw.png,included_approved_code
8366,True,code_questions_approved,code_block_bw,q_08366_code_bw.png,included_approved_code
8367,True,code_questions_approved,code_block_bw,q_08367_code_bw.png,included_approved_code
8368,True,code_questions_approved,code_block_bw,q_08368_code_bw.png,included_approved_code
8369,True,code_questions_approved,code_block_bw,q_08369_code_bw.png,included_approved_code
8370,True,code_questions_approved,code_block_bw,q_08370_code_bw.png,included_approved_code
8371,True,code_questions_approved,code_block_bw,q_08371_code_bw.png,included_approved_code
8372,True,code_questions_approved,code_block_bw,q_08372_code_bw.png,included_approved_code
8373,True,code_questions_approved,code_block_bw,q_08373_code_bw.png,included_approved_code
8374,True,code_questions_approved,code_block_bw,q_08374_code_bw.png,included_approved_code
8375,True,code_questions_approved,code_block_bw,q_08375_code_bw.png,included_approved_code
8376,True,code_questions_approved,code_block_bw,q_08376_code_bw.png,included_approved_code
8617,True,code_questions_approved,code_block_bw,q_08617_code_bw.png,included_approved_code
8618,True,code_questions_approved,code_block_bw,q_08618_code_bw.png,included_approved_code
8619,True,code_questions_approved,code_block_bw,q_08619_code_bw.png,included_approved_code
8620,True,code_questions_approved,code_block_bw,q_08620_code_bw.png,included_approved_code
8621,True,code_questions_approved,code_block_bw,q_08621_code_bw.png,included_approved_code
8622,True,code_questions_approved,code_block_bw,q_08622_code_bw.png,included_approved_code
8623,True,code_questions_approved,code_block_bw,q_08623_code_bw.png,included_approved_code
8624,True,code_questions_approved,code_block_bw,q_08624_code_bw.png,included_approved_code
8625,True,code_questions_approved,code_block_bw,q_08625_code_bw.png,included_approved_code
8626,True,code_questions_approved,code_block_bw,q_08626_code_bw.png,included_approved_code
8627,True,code_questions_approved,code_block_bw,q_08627_code_bw.png,included_approved_code
8628,True,code_questions_approved,code_block_bw,q_08628_code_bw.png,included_approved_code
8629,True,code_questions_approved,code_block_bw,q_08629_code_bw.png,included_approved_code
8630,True,code_questions_approved,code_block_bw,q_08630_code_bw.png,included_approved_code
8631,True,code_questions_approved,code_block_bw,q_08631_code_bw.png,included_approved_code
8632,True,code_questions_approved,code_block_bw,q_08632_code_bw.png,included_approved_code
8633,True,code_questions_approved,code_block_bw,q_08633_code_bw.png,included_approved_code
8634,True,code_questions_approved,code_block_bw,q_08634_code_bw.png,included_approved_code
8635,True,code_questions_approved,code_block_bw,q_08635_code_bw.png,included_approved_code
8636,True,code_questions_approved,code_block_bw,q_08636_code_bw.png,included_approved_code
8637,True,code_questions_approved,code_block_bw,q_08637_code_bw.png,included_approved_code
8638,True,code_questions_approved,code_block_bw,q_08638_code_bw.png,included_approved_code
8639,True,code_questions_approved,code_block_bw,q_08639_code_bw.png,included_approved_code
8640,True,code_questions_approved,code_block_bw,q_08640_code_bw.png,included_approved_code
8846,True,statistics_probability,probability_table,q_08846_visual_bw.png,included_existing_specific
8850,True,statistics_probability,probability_table,q_08850_visual_bw.png,included_existing_specific
8851,True,statistics_probability,probability_table,q_08851_visual_bw.png,included_existing_specific
10153,True,statistics_probability,probability_table,q_10153_visual_bw.png,included_existing_specific
10165,True,statistics_probability,probability_table,q_10165_visual_bw.png,included_existing_specific
