id,user_id,course_id,topic_id,subtopic_id,recommendation_type,recommendation_text,priority,status,source,created_at,updated_at
1727,177,10,109,111,review_subtopic,Review Task Parallelism because this topic needs more practice (accuracy 38%).,medium,active,performance_summary,"""2026-06-15T14:03:32.000Z""","""2026-06-15T14:03:32.000Z"""
1728,177,10,109,111,retry_mistakes,Retry previous mistakes in Task Parallelism to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T14:03:32.000Z""","""2026-06-15T14:03:32.000Z"""
1729,177,10,118,120,retry_mistakes,Retry previous mistakes in Scalability to reduce repeated errors.,medium,active,performance_summary,"""2026-06-15T14:03:32.000Z""","""2026-06-15T14:03:32.000Z"""
1730,177,10,112,114,review_subtopic,Review Race Conditions because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-06-12T20:47:55.000Z""","""2026-06-12T20:47:55.000Z"""
1731,177,10,112,114,retry_mistakes,Retry previous mistakes in Race Conditions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T20:47:55.000Z""","""2026-06-12T20:47:55.000Z"""
1732,177,137,1937,1939,review_subtopic,Review Curvilinear Motion because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-06-17T14:46:56.000Z""","""2026-06-17T14:46:56.000Z"""
1733,177,137,1937,1939,retry_mistakes,Retry previous mistakes in Curvilinear Motion to reduce repeated errors.,medium,active,performance_summary,"""2026-06-17T14:46:56.000Z""","""2026-06-17T14:46:56.000Z"""
1734,177,137,1949,1951,review_subtopic,Review Angular Momentum because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-17T14:46:56.000Z""","""2026-06-17T14:46:56.000Z"""
1735,177,137,1949,1951,retry_mistakes,Retry previous mistakes in Angular Momentum to reduce repeated errors.,medium,active,performance_summary,"""2026-06-17T14:46:56.000Z""","""2026-06-17T14:46:56.000Z"""
1736,177,132,1857,1860,review_subtopic,Review Additive Manufacturing because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-14T15:25:49.000Z""","""2026-06-14T15:25:49.000Z"""
1737,177,132,1857,1860,retry_mistakes,Retry previous mistakes in Additive Manufacturing to reduce repeated errors.,medium,active,performance_summary,"""2026-06-14T15:25:49.000Z""","""2026-06-14T15:25:49.000Z"""
1738,177,71,881,884,review_subtopic,Review Software Safety Standard Representations because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1739,177,71,881,884,retry_mistakes,Retry previous mistakes in Software Safety Standard Representations to reduce repeated errors.,medium,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1740,177,71,889,892,review_subtopic,Practice Software Safety Result Verification because your accuracy is 0%.,high,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1741,177,71,889,892,retry_mistakes,Retry previous mistakes in Software Safety Result Verification to reduce repeated errors.,high,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1742,177,71,889,891,review_subtopic,Practice Software Safety Design Decisions because your accuracy is 0%.,high,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1743,177,71,889,891,retry_mistakes,Retry previous mistakes in Software Safety Design Decisions to reduce repeated errors.,high,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1744,177,71,881,883,review_subtopic,Review Software Safety Governing Principles because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1745,177,71,881,883,retry_mistakes,Retry previous mistakes in Software Safety Governing Principles to reduce repeated errors.,medium,active,performance_summary,"""2026-06-16T18:59:47.000Z""","""2026-06-16T18:59:47.000Z"""
1746,178,130,1837,1839,review_subtopic,Review Fatigue Safety Factor because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-15T15:11:29.000Z""","""2026-05-15T15:11:29.000Z"""
1747,178,130,1837,1839,retry_mistakes,Retry previous mistakes in Fatigue Safety Factor to reduce repeated errors.,medium,active,performance_summary,"""2026-05-15T15:11:29.000Z""","""2026-05-15T15:11:29.000Z"""
1748,178,130,1833,1834,review_subtopic,Review Gear Ratios because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-11T08:32:28.000Z""","""2026-05-11T08:32:28.000Z"""
1749,178,130,1833,1834,retry_mistakes,Retry previous mistakes in Gear Ratios to reduce repeated errors.,medium,active,performance_summary,"""2026-05-11T08:32:28.000Z""","""2026-05-11T08:32:28.000Z"""
1750,178,130,1825,1828,review_subtopic,Review Load Factors because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-06-12T10:49:02.000Z""","""2026-06-12T10:49:02.000Z"""
1751,178,130,1825,1828,retry_mistakes,Retry previous mistakes in Load Factors to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T10:49:02.000Z""","""2026-06-12T10:49:02.000Z"""
1752,178,130,1825,1827,retry_mistakes,Retry previous mistakes in Fatigue Loads to reduce repeated errors.,medium,active,performance_summary,"""2026-06-12T10:49:02.000Z""","""2026-06-12T10:49:02.000Z"""
1753,178,44,520,522,review_subtopic,Practice Electronic Materials Calculation Procedures because your accuracy is 0%.,high,active,performance_summary,"""2026-05-13T08:57:26.000Z""","""2026-05-13T08:57:26.000Z"""
1754,178,44,520,522,retry_mistakes,Retry previous mistakes in Electronic Materials Calculation Procedures to reduce repeated errors.,high,active,performance_summary,"""2026-05-13T08:57:26.000Z""","""2026-05-13T08:57:26.000Z"""
1755,178,17,199,200,review_subtopic,Review Mohr-Coulomb Parameters because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-17T08:34:30.000Z""","""2026-05-17T08:34:30.000Z"""
1756,178,17,199,200,retry_mistakes,Retry previous mistakes in Mohr-Coulomb Parameters to reduce repeated errors.,medium,active,performance_summary,"""2026-05-17T08:34:30.000Z""","""2026-05-17T08:34:30.000Z"""
1757,179,25,289,291,retry_mistakes,Retry previous mistakes in Shear Stress to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T09:59:55.000Z""","""2026-06-05T09:59:55.000Z"""
1758,179,25,289,290,review_subtopic,Review Normal Stress because this topic needs more practice (accuracy 20%).,medium,active,performance_summary,"""2026-06-02T20:49:32.000Z""","""2026-06-02T20:49:32.000Z"""
1759,179,25,289,290,retry_mistakes,Retry previous mistakes in Normal Stress to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T20:49:32.000Z""","""2026-06-02T20:49:32.000Z"""
1760,179,25,292,293,review_subtopic,Review Axial Deformation because this topic needs more practice (accuracy 36%).,medium,active,performance_summary,"""2026-06-05T09:59:55.000Z""","""2026-06-05T09:59:55.000Z"""
1761,179,25,292,293,retry_mistakes,Retry previous mistakes in Axial Deformation to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T09:59:55.000Z""","""2026-06-05T09:59:55.000Z"""
1762,179,25,295,296,retry_mistakes,Retry previous mistakes in Bending Stress to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T09:59:55.000Z""","""2026-06-05T09:59:55.000Z"""
1763,179,25,298,299,review_subtopic,Review Combined Stress because this topic needs more practice (accuracy 44%).,medium,active,performance_summary,"""2026-06-02T20:49:32.000Z""","""2026-06-02T20:49:32.000Z"""
1764,179,25,298,299,retry_mistakes,Retry previous mistakes in Combined Stress to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T20:49:32.000Z""","""2026-06-02T20:49:32.000Z"""
1765,179,25,298,300,retry_mistakes,Retry previous mistakes in Beam Deflection to reduce repeated errors.,medium,active,performance_summary,"""2026-06-05T09:59:55.000Z""","""2026-06-05T09:59:55.000Z"""
1766,179,167,2417,2419,review_subtopic,Review Response Variables because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1767,179,167,2417,2419,retry_mistakes,Retry previous mistakes in Response Variables to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1768,179,167,2421,2422,review_subtopic,Review Sum of Squares because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1769,179,167,2421,2422,retry_mistakes,Retry previous mistakes in Sum of Squares to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1770,179,167,2417,2420,review_subtopic,Practice Blocking because your accuracy is 0%.,high,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1771,179,167,2417,2420,retry_mistakes,Retry previous mistakes in Blocking to reduce repeated errors.,high,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1772,179,167,2425,2426,review_subtopic,Review Main Effects because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1773,179,167,2425,2426,retry_mistakes,Retry previous mistakes in Main Effects to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1774,179,167,2421,2424,review_subtopic,Review p-Values because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1775,179,167,2421,2424,retry_mistakes,Retry previous mistakes in p-Values to reduce repeated errors.,medium,active,performance_summary,"""2026-06-04T17:43:09.000Z""","""2026-06-04T17:43:09.000Z"""
1776,179,167,2417,2418,review_subtopic,Practice Factors and Levels because your accuracy is 0%.,high,active,performance_summary,"""2026-05-23T17:30:22.000Z""","""2026-05-23T17:30:22.000Z"""
1777,179,167,2417,2418,retry_mistakes,Retry previous mistakes in Factors and Levels to reduce repeated errors.,high,active,performance_summary,"""2026-05-23T17:30:22.000Z""","""2026-05-23T17:30:22.000Z"""
1778,180,51,601,602,retry_mistakes,Retry previous mistakes in AM Signals to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1779,180,51,607,608,review_subtopic,Review SNR because this topic needs more practice (accuracy 29%).,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1780,180,51,607,608,retry_mistakes,Retry previous mistakes in SNR to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1781,180,51,610,611,retry_mistakes,Retry previous mistakes in Link Budget to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1782,180,51,607,609,review_subtopic,Review Channel Capacity because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1783,180,51,607,609,retry_mistakes,Retry previous mistakes in Channel Capacity to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1784,180,51,604,606,review_subtopic,Review Symbol Rate because this topic needs more practice (accuracy 43%).,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1785,180,51,604,606,retry_mistakes,Retry previous mistakes in Symbol Rate to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T18:15:52.000Z""","""2026-06-07T18:15:52.000Z"""
1786,180,172,2505,2507,review_subtopic,Review Hardy-Weinberg Equilibrium because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-03T21:49:00.000Z""","""2026-06-03T21:49:00.000Z"""
1787,180,172,2505,2507,retry_mistakes,Retry previous mistakes in Hardy-Weinberg Equilibrium to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T21:49:00.000Z""","""2026-06-03T21:49:00.000Z"""
1788,181,160,2313,2314,review_subtopic,Review IR Spectra because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-28T17:07:04.000Z""","""2026-05-28T17:07:04.000Z"""
1789,181,160,2313,2314,retry_mistakes,Retry previous mistakes in IR Spectra to reduce repeated errors.,medium,active,performance_summary,"""2026-05-28T17:07:04.000Z""","""2026-05-28T17:07:04.000Z"""
1790,181,160,2305,2308,retry_mistakes,Retry previous mistakes in Stereochemistry to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T21:22:44.000Z""","""2026-06-01T21:22:44.000Z"""
1791,181,160,2309,2312,retry_mistakes,Retry previous mistakes in Addition Reactions to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T21:22:44.000Z""","""2026-06-01T21:22:44.000Z"""
1792,181,160,2313,2315,retry_mistakes,Retry previous mistakes in NMR Interpretation to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T21:22:44.000Z""","""2026-06-01T21:22:44.000Z"""
1793,181,171,2481,2482,retry_mistakes,Retry previous mistakes in Bacteria and Archaea to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T14:28:13.000Z""","""2026-06-07T14:28:13.000Z"""
1794,181,166,2405,2407,review_subtopic,Review Vectors because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-03T15:36:30.000Z""","""2026-06-03T15:36:30.000Z"""
1795,181,166,2405,2407,retry_mistakes,Retry previous mistakes in Vectors to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T15:36:30.000Z""","""2026-06-03T15:36:30.000Z"""
1796,181,166,2405,2408,review_subtopic,Practice Transformation because your accuracy is 0%.,high,active,performance_summary,"""2026-06-03T15:36:30.000Z""","""2026-06-03T15:36:30.000Z"""
1797,181,166,2405,2408,retry_mistakes,Retry previous mistakes in Transformation to reduce repeated errors.,high,active,performance_summary,"""2026-06-03T15:36:30.000Z""","""2026-06-03T15:36:30.000Z"""
1798,181,166,2405,2406,retry_mistakes,Retry previous mistakes in Recombinant DNA to reduce repeated errors.,medium,active,performance_summary,"""2026-06-03T15:36:30.000Z""","""2026-06-03T15:36:30.000Z"""
1799,182,163,2353,2356,retry_mistakes,Retry previous mistakes in Phase Equilibria to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T12:18:12.000Z""","""2026-06-07T12:18:12.000Z"""
1800,182,163,2357,2360,retry_mistakes,Retry previous mistakes in Reaction Mechanisms to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:13:05.000Z""","""2026-06-08T16:13:05.000Z"""
1801,182,163,2361,2362,retry_mistakes,Retry previous mistakes in Energy Levels to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:13:05.000Z""","""2026-06-08T16:13:05.000Z"""
1802,182,163,2353,2355,retry_mistakes,Retry previous mistakes in Chemical Potential to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:13:05.000Z""","""2026-06-08T16:13:05.000Z"""
1803,182,163,2361,2363,retry_mistakes,Retry previous mistakes in Molecular Orbitals to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:13:05.000Z""","""2026-06-08T16:13:05.000Z"""
1804,182,163,2357,2359,retry_mistakes,Retry previous mistakes in Activation Energy to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:13:05.000Z""","""2026-06-08T16:13:05.000Z"""
1805,182,163,2357,2358,retry_mistakes,Retry previous mistakes in Rate Laws to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:13:05.000Z""","""2026-06-08T16:13:05.000Z"""
1806,182,163,2353,2354,retry_mistakes,Retry previous mistakes in Gibbs Energy to reduce repeated errors.,medium,active,performance_summary,"""2026-06-08T16:13:05.000Z""","""2026-06-08T16:13:05.000Z"""
1807,182,227,3385,3386,review_subtopic,Review Kernel and Image because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-10T11:18:22.000Z""","""2026-06-10T11:18:22.000Z"""
1808,182,227,3385,3386,retry_mistakes,Retry previous mistakes in Kernel and Image to reduce repeated errors.,medium,active,performance_summary,"""2026-06-10T11:18:22.000Z""","""2026-06-10T11:18:22.000Z"""
1809,183,13,145,146,review_subtopic,Review Gaussian Elimination because this topic needs more practice (accuracy 17%).,medium,active,performance_summary,"""2026-05-31T17:07:46.000Z""","""2026-05-31T17:07:46.000Z"""
1810,183,13,145,146,retry_mistakes,Retry previous mistakes in Gaussian Elimination to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T17:07:46.000Z""","""2026-05-31T17:07:46.000Z"""
1811,183,13,145,147,review_subtopic,Review Matrix Inverses because this topic needs more practice (accuracy 38%).,medium,active,performance_summary,"""2026-05-28T13:23:18.000Z""","""2026-05-28T13:23:18.000Z"""
1812,183,13,145,147,retry_mistakes,Retry previous mistakes in Matrix Inverses to reduce repeated errors.,medium,active,performance_summary,"""2026-05-28T13:23:18.000Z""","""2026-05-28T13:23:18.000Z"""
1813,183,13,148,149,retry_mistakes,Retry previous mistakes in Linear Independence to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T17:07:46.000Z""","""2026-05-31T17:07:46.000Z"""
1814,183,13,148,150,retry_mistakes,Retry previous mistakes in Basis and Dimension to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T17:07:46.000Z""","""2026-05-31T17:07:46.000Z"""
1815,183,60,712,713,review_subtopic,Practice Bisection Method because your accuracy is 0%.,high,active,performance_summary,"""2026-05-27T13:20:12.000Z""","""2026-05-27T13:20:12.000Z"""
1816,183,60,712,713,retry_mistakes,Retry previous mistakes in Bisection Method to reduce repeated errors.,high,active,performance_summary,"""2026-05-27T13:20:12.000Z""","""2026-05-27T13:20:12.000Z"""
1817,183,60,715,716,review_subtopic,Practice Polynomial Interpolation because your accuracy is 0%.,high,active,performance_summary,"""2026-05-27T13:20:12.000Z""","""2026-05-27T13:20:12.000Z"""
1818,183,60,715,716,retry_mistakes,Retry previous mistakes in Polynomial Interpolation to reduce repeated errors.,high,active,performance_summary,"""2026-05-27T13:20:12.000Z""","""2026-05-27T13:20:12.000Z"""
1819,184,224,3329,3330,retry_mistakes,Retry previous mistakes in Variables and Types to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T15:58:06.000Z""","""2026-06-07T15:58:06.000Z"""
1820,184,224,3337,3338,retry_mistakes,Retry previous mistakes in Function Calls to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T15:58:06.000Z""","""2026-06-07T15:58:06.000Z"""
1821,184,224,3333,3336,retry_mistakes,Retry previous mistakes in Nested Control Structures to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T15:58:06.000Z""","""2026-06-07T15:58:06.000Z"""
1822,184,224,3329,3332,retry_mistakes,Retry previous mistakes in Console Input and Output to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T11:21:27.000Z""","""2026-05-29T11:21:27.000Z"""
1823,184,224,3337,3339,retry_mistakes,Retry previous mistakes in Parameters and Return Values to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T15:58:06.000Z""","""2026-06-07T15:58:06.000Z"""
1824,184,224,3333,3334,review_subtopic,Review Conditional Branching because this topic needs more practice (accuracy 40%).,medium,active,performance_summary,"""2026-05-29T11:21:27.000Z""","""2026-05-29T11:21:27.000Z"""
1825,184,224,3333,3334,retry_mistakes,Retry previous mistakes in Conditional Branching to reduce repeated errors.,medium,active,performance_summary,"""2026-05-29T11:21:27.000Z""","""2026-05-29T11:21:27.000Z"""
1826,184,224,3333,3335,retry_mistakes,Retry previous mistakes in Loop Tracing to reduce repeated errors.,medium,active,performance_summary,"""2026-06-07T15:58:06.000Z""","""2026-06-07T15:58:06.000Z"""
1827,184,158,2277,2280,review_subtopic,Review Translation because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-18T20:14:26.000Z""","""2026-05-18T20:14:26.000Z"""
1828,184,158,2277,2280,retry_mistakes,Retry previous mistakes in Translation to reduce repeated errors.,medium,active,performance_summary,"""2026-05-18T20:14:26.000Z""","""2026-05-18T20:14:26.000Z"""
1829,184,158,2273,2275,review_subtopic,Review Membranes because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-05-18T20:14:26.000Z""","""2026-05-18T20:14:26.000Z"""
1830,184,158,2273,2275,retry_mistakes,Retry previous mistakes in Membranes to reduce repeated errors.,medium,active,performance_summary,"""2026-05-18T20:14:26.000Z""","""2026-05-18T20:14:26.000Z"""
1831,185,83,1081,1083,review_subtopic,Review Process Exit Status because this topic needs more practice (accuracy 14%).,medium,active,performance_summary,"""2026-06-01T15:51:51.000Z""","""2026-06-01T15:51:51.000Z"""
1832,185,83,1081,1083,retry_mistakes,Retry previous mistakes in Process Exit Status to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T15:51:51.000Z""","""2026-06-01T15:51:51.000Z"""
1833,185,83,1077,1080,retry_mistakes,Retry previous mistakes in Error Handling to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T15:51:51.000Z""","""2026-06-01T15:51:51.000Z"""
1834,185,83,1085,1086,retry_mistakes,Retry previous mistakes in Memory Leaks to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T11:59:08.000Z""","""2026-05-31T11:59:08.000Z"""
1835,185,83,1077,1078,retry_mistakes,Retry previous mistakes in File Descriptors to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T11:59:08.000Z""","""2026-05-31T11:59:08.000Z"""
1836,185,83,1081,1082,review_subtopic,Practice fork and exec because your accuracy is 0%.,high,active,performance_summary,"""2026-05-31T11:59:08.000Z""","""2026-05-31T11:59:08.000Z"""
1837,185,83,1081,1082,retry_mistakes,Retry previous mistakes in fork and exec to reduce repeated errors.,high,active,performance_summary,"""2026-05-31T11:59:08.000Z""","""2026-05-31T11:59:08.000Z"""
1838,185,83,1073,1076,retry_mistakes,Retry previous mistakes in Buffer Boundaries to reduce repeated errors.,medium,active,performance_summary,"""2026-05-31T11:59:08.000Z""","""2026-05-31T11:59:08.000Z"""
1839,185,83,1073,1075,retry_mistakes,Retry previous mistakes in Dynamic Allocation to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T15:51:51.000Z""","""2026-06-01T15:51:51.000Z"""
1840,185,83,1081,1084,review_subtopic,Review Interprocess Communication because this topic needs more practice (accuracy 33%).,medium,active,performance_summary,"""2026-06-01T15:51:51.000Z""","""2026-06-01T15:51:51.000Z"""
1841,185,83,1081,1084,retry_mistakes,Retry previous mistakes in Interprocess Communication to reduce repeated errors.,medium,active,performance_summary,"""2026-06-01T15:51:51.000Z""","""2026-06-01T15:51:51.000Z"""
1842,185,36,430,431,review_subtopic,Review System Adoption because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-06-02T20:00:57.000Z""","""2026-06-02T20:00:57.000Z"""
1843,185,36,430,431,retry_mistakes,Retry previous mistakes in System Adoption to reduce repeated errors.,medium,active,performance_summary,"""2026-06-02T20:00:57.000Z""","""2026-06-02T20:00:57.000Z"""
1844,186,13,145,147,retry_mistakes,Retry previous mistakes in Matrix Inverses to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T21:18:19.000Z""","""2026-05-27T21:18:19.000Z"""
1845,186,13,145,146,retry_mistakes,Retry previous mistakes in Gaussian Elimination to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T19:57:25.000Z""","""2026-05-30T19:57:25.000Z"""
1846,186,13,148,149,retry_mistakes,Retry previous mistakes in Linear Independence to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T19:57:25.000Z""","""2026-05-30T19:57:25.000Z"""
1847,186,13,154,156,retry_mistakes,Retry previous mistakes in Eigenvectors to reduce repeated errors.,medium,active,performance_summary,"""2026-05-27T21:18:19.000Z""","""2026-05-27T21:18:19.000Z"""
1848,186,13,151,152,retry_mistakes,Retry previous mistakes in Kernel and Image to reduce repeated errors.,medium,active,performance_summary,"""2026-05-30T19:57:25.000Z""","""2026-05-30T19:57:25.000Z"""
1849,187,200,2957,2958,review_subtopic,Review ACID Properties because this topic needs more practice (accuracy 17%).,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1850,187,200,2957,2958,retry_mistakes,Retry previous mistakes in ACID Properties to reduce repeated errors.,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1851,187,200,2957,2960,review_subtopic,Review Locking and Isolation Levels because this topic needs more practice (accuracy 14%).,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1852,187,200,2957,2960,retry_mistakes,Retry previous mistakes in Locking and Isolation Levels to reduce repeated errors.,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1853,187,200,2957,2959,review_subtopic,Review Concurrency Anomalies because this topic needs more practice (accuracy 14%).,medium,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1854,187,200,2957,2959,retry_mistakes,Retry previous mistakes in Concurrency Anomalies to reduce repeated errors.,medium,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1855,187,200,2949,2952,retry_mistakes,Retry previous mistakes in GROUP BY and Aggregation to reduce repeated errors.,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1856,187,200,2953,2955,retry_mistakes,Retry previous mistakes in Normalization Forms to reduce repeated errors.,medium,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1857,187,200,2953,2956,review_subtopic,Review Schema Decomposition because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1858,187,200,2953,2956,retry_mistakes,Retry previous mistakes in Schema Decomposition to reduce repeated errors.,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1859,187,200,2949,2950,retry_mistakes,Retry previous mistakes in SELECT-FROM-WHERE to reduce repeated errors.,medium,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1860,187,200,2953,2954,review_subtopic,Review Functional Dependencies because this topic needs more practice (accuracy 20%).,medium,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1861,187,200,2953,2954,retry_mistakes,Retry previous mistakes in Functional Dependencies to reduce repeated errors.,medium,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1862,187,200,2945,2947,retry_mistakes,Retry previous mistakes in Primary and Foreign Keys to reduce repeated errors.,medium,active,performance_summary,"""2026-05-22T10:51:11.000Z""","""2026-05-22T10:51:11.000Z"""
1863,187,200,2949,2951,review_subtopic,Practice JOIN Operations because your accuracy is 0%.,high,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1864,187,200,2949,2951,retry_mistakes,Retry previous mistakes in JOIN Operations to reduce repeated errors.,high,active,performance_summary,"""2026-05-19T10:27:12.000Z""","""2026-05-19T10:27:12.000Z"""
1865,187,173,2517,2518,review_subtopic,Practice DNA Replication because your accuracy is 0%.,high,active,performance_summary,"""2026-05-21T09:47:01.000Z""","""2026-05-21T09:47:01.000Z"""
1866,187,173,2517,2518,retry_mistakes,Retry previous mistakes in DNA Replication to reduce repeated errors.,high,active,performance_summary,"""2026-05-21T09:47:01.000Z""","""2026-05-21T09:47:01.000Z"""
1867,187,173,2521,2522,review_subtopic,Review Allele Frequencies because this topic needs more practice (accuracy 25%).,medium,active,performance_summary,"""2026-05-21T09:47:01.000Z""","""2026-05-21T09:47:01.000Z"""
