id,question_id,answer_text,is_correct,display_order
2227,557,A random value with no course meaning,False,2
2228,557,A visual style choice only,False,3
2229,558,It supports correct analysis and problem solving,True,0
2230,558,It replaces the need to understand the course,False,1
2231,558,It is used only for changing the user interface,False,2
2232,558,It has no connection to the course topic,False,3
2233,559,A key concept used to understand applications,True,0
2234,559,An unrelated administrative detail,False,1
2235,559,A random value with no course meaning,False,2
2236,559,A visual style choice only,False,3
2237,560,It supports correct analysis and problem solving,True,0
2238,560,It replaces the need to understand the course,False,1
2239,560,It is used only for changing the user interface,False,2
2240,560,It has no connection to the course topic,False,3
2241,561,A key concept used to understand core concepts,True,0
2242,561,An unrelated administrative detail,False,1
2243,561,A random value with no course meaning,False,2
2244,561,A visual style choice only,False,3
2245,562,It supports correct analysis and problem solving,True,0
2246,562,It replaces the need to understand the course,False,1
2247,562,It is used only for changing the user interface,False,2
2248,562,It has no connection to the course topic,False,3
2249,563,A key concept used to understand core concepts,True,0
2250,563,An unrelated administrative detail,False,1
2251,563,A random value with no course meaning,False,2
2252,563,A visual style choice only,False,3
2253,564,It supports correct analysis and problem solving,True,0
2254,564,It replaces the need to understand the course,False,1
2255,564,It is used only for changing the user interface,False,2
2256,564,It has no connection to the course topic,False,3
2257,565,A key concept used to understand balances,True,0
2258,565,An unrelated administrative detail,False,1
2259,565,A random value with no course meaning,False,2
2260,565,A visual style choice only,False,3
2261,566,It supports correct analysis and problem solving,True,0
2262,566,It replaces the need to understand the course,False,1
2263,566,It is used only for changing the user interface,False,2
2264,566,It has no connection to the course topic,False,3
2265,567,A key concept used to understand balances,True,0
2266,567,An unrelated administrative detail,False,1
2267,567,A random value with no course meaning,False,2
2268,567,A visual style choice only,False,3
2269,568,It supports correct analysis and problem solving,True,0
2270,568,It replaces the need to understand the course,False,1
2271,568,It is used only for changing the user interface,False,2
2272,568,It has no connection to the course topic,False,3
2273,569,A key concept used to understand processes,True,0
2274,569,An unrelated administrative detail,False,1
2275,569,A random value with no course meaning,False,2
2276,569,A visual style choice only,False,3
2277,570,It supports correct analysis and problem solving,True,0
2278,570,It replaces the need to understand the course,False,1
2279,570,It is used only for changing the user interface,False,2
2280,570,It has no connection to the course topic,False,3
2281,571,A key concept used to understand processes,True,0
2282,571,An unrelated administrative detail,False,1
2283,571,A random value with no course meaning,False,2
2284,571,A visual style choice only,False,3
2285,572,It supports correct analysis and problem solving,True,0
2286,572,It replaces the need to understand the course,False,1
2287,572,It is used only for changing the user interface,False,2
2288,572,It has no connection to the course topic,False,3
2289,573,A key concept used to understand applications,True,0
2290,573,An unrelated administrative detail,False,1
2291,573,A random value with no course meaning,False,2
2292,573,A visual style choice only,False,3
2293,574,It supports correct analysis and problem solving,True,0
2294,574,It replaces the need to understand the course,False,1
2295,574,It is used only for changing the user interface,False,2
2296,574,It has no connection to the course topic,False,3
2297,575,A key concept used to understand applications,True,0
2298,575,An unrelated administrative detail,False,1
2299,575,A random value with no course meaning,False,2
2300,575,A visual style choice only,False,3
2301,576,It supports correct analysis and problem solving,True,0
2302,576,It replaces the need to understand the course,False,1
2303,576,It is used only for changing the user interface,False,2
2304,576,It has no connection to the course topic,False,3
2305,577,A key concept used to understand core concepts,True,0
2306,577,An unrelated administrative detail,False,1
2307,577,A random value with no course meaning,False,2
2308,577,A visual style choice only,False,3
2309,578,It supports correct analysis and problem solving,True,0
2310,578,It replaces the need to understand the course,False,1
2311,578,It is used only for changing the user interface,False,2
2312,578,It has no connection to the course topic,False,3
2313,579,A key concept used to understand core concepts,True,0
2314,579,An unrelated administrative detail,False,1
2315,579,A random value with no course meaning,False,2
2316,579,A visual style choice only,False,3
2317,580,It supports correct analysis and problem solving,True,0
2318,580,It replaces the need to understand the course,False,1
2319,580,It is used only for changing the user interface,False,2
2320,580,It has no connection to the course topic,False,3
2321,581,A key concept used to understand balances,True,0
2322,581,An unrelated administrative detail,False,1
2323,581,A random value with no course meaning,False,2
2324,581,A visual style choice only,False,3
2325,582,It supports correct analysis and problem solving,True,0
2326,582,It replaces the need to understand the course,False,1
2327,582,It is used only for changing the user interface,False,2
2328,582,It has no connection to the course topic,False,3
2329,583,A key concept used to understand balances,True,0
2330,583,An unrelated administrative detail,False,1
2331,583,A random value with no course meaning,False,2
2332,583,A visual style choice only,False,3
2333,584,It supports correct analysis and problem solving,True,0
2334,584,It replaces the need to understand the course,False,1
2335,584,It is used only for changing the user interface,False,2
2336,584,It has no connection to the course topic,False,3
2337,585,A key concept used to understand processes,True,0
2338,585,An unrelated administrative detail,False,1
2339,585,A random value with no course meaning,False,2
2340,585,A visual style choice only,False,3
2341,586,It supports correct analysis and problem solving,True,0
2342,586,It replaces the need to understand the course,False,1
2343,586,It is used only for changing the user interface,False,2
2344,586,It has no connection to the course topic,False,3
2345,587,A key concept used to understand processes,True,0
2346,587,An unrelated administrative detail,False,1
2347,587,A random value with no course meaning,False,2
2348,587,A visual style choice only,False,3
2349,588,It supports correct analysis and problem solving,True,0
2350,588,It replaces the need to understand the course,False,1
2351,588,It is used only for changing the user interface,False,2
2352,588,It has no connection to the course topic,False,3
2353,589,A key concept used to understand applications,True,0
2354,589,An unrelated administrative detail,False,1
2355,589,A random value with no course meaning,False,2
2356,589,A visual style choice only,False,3
2357,590,It supports correct analysis and problem solving,True,0
2358,590,It replaces the need to understand the course,False,1
2359,590,It is used only for changing the user interface,False,2
2360,590,It has no connection to the course topic,False,3
2361,591,A key concept used to understand applications,True,0
2362,591,An unrelated administrative detail,False,1
2363,591,A random value with no course meaning,False,2
2364,591,A visual style choice only,False,3
2365,592,It supports correct analysis and problem solving,True,0
2366,592,It replaces the need to understand the course,False,1
2367,592,It is used only for changing the user interface,False,2
2368,592,It has no connection to the course topic,False,3
2369,593,A key concept used to understand management concepts,True,0
2370,593,An unrelated administrative detail,False,1
2371,593,A random value with no course meaning,False,2
2372,593,A visual style choice only,False,3
2373,594,It supports correct analysis and problem solving,True,0
2374,594,It replaces the need to understand the course,False,1
2375,594,It is used only for changing the user interface,False,2
2376,594,It has no connection to the course topic,False,3
2377,595,A key concept used to understand management concepts,True,0
2378,595,An unrelated administrative detail,False,1
2379,595,A random value with no course meaning,False,2
2380,595,A visual style choice only,False,3
2381,596,It supports correct analysis and problem solving,True,0
2382,596,It replaces the need to understand the course,False,1
2383,596,It is used only for changing the user interface,False,2
2384,596,It has no connection to the course topic,False,3
2385,597,A key concept used to understand decision models,True,0
2386,597,An unrelated administrative detail,False,1
2387,597,A random value with no course meaning,False,2
2388,597,A visual style choice only,False,3
2389,598,It supports correct analysis and problem solving,True,0
2390,598,It replaces the need to understand the course,False,1
2391,598,It is used only for changing the user interface,False,2
2392,598,It has no connection to the course topic,False,3
2393,599,A key concept used to understand decision models,True,0
2394,599,An unrelated administrative detail,False,1
2395,599,A random value with no course meaning,False,2
2396,599,A visual style choice only,False,3
2397,600,It supports correct analysis and problem solving,True,0
2398,600,It replaces the need to understand the course,False,1
2399,600,It is used only for changing the user interface,False,2
2400,600,It has no connection to the course topic,False,3
2401,601,A key concept used to understand process analysis,True,0
2402,601,An unrelated administrative detail,False,1
2403,601,A random value with no course meaning,False,2
2404,601,A visual style choice only,False,3
2405,602,It supports correct analysis and problem solving,True,0
2406,602,It replaces the need to understand the course,False,1
2407,602,It is used only for changing the user interface,False,2
2408,602,It has no connection to the course topic,False,3
2409,603,A key concept used to understand process analysis,True,0
2410,603,An unrelated administrative detail,False,1
2411,603,A random value with no course meaning,False,2
2412,603,A visual style choice only,False,3
2413,604,It supports correct analysis and problem solving,True,0
2414,604,It replaces the need to understand the course,False,1
2415,604,It is used only for changing the user interface,False,2
2416,604,It has no connection to the course topic,False,3
2417,605,A key concept used to understand information support,True,0
2418,605,An unrelated administrative detail,False,1
2419,605,A random value with no course meaning,False,2
2420,605,A visual style choice only,False,3
2421,606,It supports correct analysis and problem solving,True,0
2422,606,It replaces the need to understand the course,False,1
2423,606,It is used only for changing the user interface,False,2
2424,606,It has no connection to the course topic,False,3
2425,607,A key concept used to understand information support,True,0
2426,607,An unrelated administrative detail,False,1
2427,607,A random value with no course meaning,False,2
2428,607,A visual style choice only,False,3
2429,608,It supports correct analysis and problem solving,True,0
2430,608,It replaces the need to understand the course,False,1
2431,608,It is used only for changing the user interface,False,2
2432,608,It has no connection to the course topic,False,3
2433,609,A key concept used to understand mathematical foundations,True,0
2434,609,An unrelated administrative detail,False,1
2435,609,A random value with no course meaning,False,2
2436,609,A visual style choice only,False,3
2437,610,It supports correct analysis and problem solving,True,0
2438,610,It replaces the need to understand the course,False,1
2439,610,It is used only for changing the user interface,False,2
2440,610,It has no connection to the course topic,False,3
2441,611,A key concept used to understand mathematical foundations,True,0
2442,611,An unrelated administrative detail,False,1
2443,611,A random value with no course meaning,False,2
2444,611,A visual style choice only,False,3
2445,612,It supports correct analysis and problem solving,True,0
2446,612,It replaces the need to understand the course,False,1
2447,612,It is used only for changing the user interface,False,2
2448,612,It has no connection to the course topic,False,3
2449,613,A key concept used to understand core methods,True,0
2450,613,An unrelated administrative detail,False,1
2451,613,A random value with no course meaning,False,2
2452,613,A visual style choice only,False,3
2453,614,It supports correct analysis and problem solving,True,0
2454,614,It replaces the need to understand the course,False,1
2455,614,It is used only for changing the user interface,False,2
2456,614,It has no connection to the course topic,False,3
2457,615,A key concept used to understand core methods,True,0
2458,615,An unrelated administrative detail,False,1
2459,615,A random value with no course meaning,False,2
2460,615,A visual style choice only,False,3
2461,616,It supports correct analysis and problem solving,True,0
2462,616,It replaces the need to understand the course,False,1
2463,616,It is used only for changing the user interface,False,2
2464,616,It has no connection to the course topic,False,3
2465,617,A key concept used to understand applications,True,0
2466,617,An unrelated administrative detail,False,1
2467,617,A random value with no course meaning,False,2
2468,617,A visual style choice only,False,3
2469,618,It supports correct analysis and problem solving,True,0
2470,618,It replaces the need to understand the course,False,1
2471,618,It is used only for changing the user interface,False,2
2472,618,It has no connection to the course topic,False,3
2473,619,A key concept used to understand applications,True,0
2474,619,An unrelated administrative detail,False,1
2475,619,A random value with no course meaning,False,2
2476,619,A visual style choice only,False,3
2477,620,It supports correct analysis and problem solving,True,0
2478,620,It replaces the need to understand the course,False,1
2479,620,It is used only for changing the user interface,False,2
2480,620,It has no connection to the course topic,False,3
2481,621,A key concept used to understand problem solving,True,0
2482,621,An unrelated administrative detail,False,1
2483,621,A random value with no course meaning,False,2
2484,621,A visual style choice only,False,3
2485,622,It supports correct analysis and problem solving,True,0
2486,622,It replaces the need to understand the course,False,1
2487,622,It is used only for changing the user interface,False,2
2488,622,It has no connection to the course topic,False,3
2489,623,A key concept used to understand problem solving,True,0
2490,623,An unrelated administrative detail,False,1
2491,623,A random value with no course meaning,False,2
2492,623,A visual style choice only,False,3
2493,624,It supports correct analysis and problem solving,True,0
2494,624,It replaces the need to understand the course,False,1
2495,624,It is used only for changing the user interface,False,2
2496,624,It has no connection to the course topic,False,3
2497,625,A key concept used to understand programming basics,True,0
2498,625,An unrelated administrative detail,False,1
2499,625,A random value with no course meaning,False,2
2500,625,A visual style choice only,False,3
2501,626,It supports correct analysis and problem solving,True,0
2502,626,It replaces the need to understand the course,False,1
2503,626,It is used only for changing the user interface,False,2
2504,626,It has no connection to the course topic,False,3
2505,627,A key concept used to understand programming basics,True,0
2506,627,An unrelated administrative detail,False,1
2507,627,A random value with no course meaning,False,2
2508,627,A visual style choice only,False,3
2509,628,It supports correct analysis and problem solving,True,0
2510,628,It replaces the need to understand the course,False,1
2511,628,It is used only for changing the user interface,False,2
2512,628,It has no connection to the course topic,False,3
2513,629,A key concept used to understand functions,True,0
2514,629,An unrelated administrative detail,False,1
2515,629,A random value with no course meaning,False,2
2516,629,A visual style choice only,False,3
2517,630,It supports correct analysis and problem solving,True,0
2518,630,It replaces the need to understand the course,False,1
2519,630,It is used only for changing the user interface,False,2
2520,630,It has no connection to the course topic,False,3
2521,631,A key concept used to understand functions,True,0
2522,631,An unrelated administrative detail,False,1
2523,631,A random value with no course meaning,False,2
2524,631,A visual style choice only,False,3
2525,632,It supports correct analysis and problem solving,True,0
2526,632,It replaces the need to understand the course,False,1
2527,632,It is used only for changing the user interface,False,2
2528,632,It has no connection to the course topic,False,3
2529,633,A key concept used to understand data modeling,True,0
2530,633,An unrelated administrative detail,False,1
2531,633,A random value with no course meaning,False,2
2532,633,A visual style choice only,False,3
2533,634,It supports correct analysis and problem solving,True,0
2534,634,It replaces the need to understand the course,False,1
2535,634,It is used only for changing the user interface,False,2
2536,634,It has no connection to the course topic,False,3
2537,635,A key concept used to understand data modeling,True,0
2538,635,An unrelated administrative detail,False,1
2539,635,A random value with no course meaning,False,2
2540,635,A visual style choice only,False,3
2541,636,It supports correct analysis and problem solving,True,0
2542,636,It replaces the need to understand the course,False,1
2543,636,It is used only for changing the user interface,False,2
2544,636,It has no connection to the course topic,False,3
2545,637,A key concept used to understand problem solving,True,0
2546,637,An unrelated administrative detail,False,1
2547,637,A random value with no course meaning,False,2
2548,637,A visual style choice only,False,3
2549,638,It supports correct analysis and problem solving,True,0
2550,638,It replaces the need to understand the course,False,1
2551,638,It is used only for changing the user interface,False,2
2552,638,It has no connection to the course topic,False,3
2553,639,A key concept used to understand problem solving,True,0
2554,639,An unrelated administrative detail,False,1
2555,639,A random value with no course meaning,False,2
2556,639,A visual style choice only,False,3
2557,640,It supports correct analysis and problem solving,True,0
2558,640,It replaces the need to understand the course,False,1
2559,640,It is used only for changing the user interface,False,2
2560,640,It has no connection to the course topic,False,3
2561,641,A key concept used to understand management concepts,True,0
2562,641,An unrelated administrative detail,False,1
2563,641,A random value with no course meaning,False,2
2564,641,A visual style choice only,False,3
2565,642,It supports correct analysis and problem solving,True,0
2566,642,It replaces the need to understand the course,False,1
2567,642,It is used only for changing the user interface,False,2
2568,642,It has no connection to the course topic,False,3
2569,643,A key concept used to understand management concepts,True,0
2570,643,An unrelated administrative detail,False,1
2571,643,A random value with no course meaning,False,2
2572,643,A visual style choice only,False,3
2573,644,It supports correct analysis and problem solving,True,0
2574,644,It replaces the need to understand the course,False,1
2575,644,It is used only for changing the user interface,False,2
2576,644,It has no connection to the course topic,False,3
2577,645,A key concept used to understand decision models,True,0
2578,645,An unrelated administrative detail,False,1
2579,645,A random value with no course meaning,False,2
2580,645,A visual style choice only,False,3
2581,646,It supports correct analysis and problem solving,True,0
2582,646,It replaces the need to understand the course,False,1
2583,646,It is used only for changing the user interface,False,2
2584,646,It has no connection to the course topic,False,3
2585,647,A key concept used to understand decision models,True,0
2586,647,An unrelated administrative detail,False,1
2587,647,A random value with no course meaning,False,2
2588,647,A visual style choice only,False,3
2589,648,It supports correct analysis and problem solving,True,0
2590,648,It replaces the need to understand the course,False,1
2591,648,It is used only for changing the user interface,False,2
2592,648,It has no connection to the course topic,False,3
2593,649,A key concept used to understand process analysis,True,0
2594,649,An unrelated administrative detail,False,1
2595,649,A random value with no course meaning,False,2
2596,649,A visual style choice only,False,3
2597,650,It supports correct analysis and problem solving,True,0
2598,650,It replaces the need to understand the course,False,1
2599,650,It is used only for changing the user interface,False,2
2600,650,It has no connection to the course topic,False,3
2601,651,A key concept used to understand process analysis,True,0
2602,651,An unrelated administrative detail,False,1
2603,651,A random value with no course meaning,False,2
2604,651,A visual style choice only,False,3
2605,652,It supports correct analysis and problem solving,True,0
2606,652,It replaces the need to understand the course,False,1
2607,652,It is used only for changing the user interface,False,2
2608,652,It has no connection to the course topic,False,3
2609,653,A key concept used to understand information support,True,0
2610,653,An unrelated administrative detail,False,1
2611,653,A random value with no course meaning,False,2
2612,653,A visual style choice only,False,3
2613,654,It supports correct analysis and problem solving,True,0
2614,654,It replaces the need to understand the course,False,1
2615,654,It is used only for changing the user interface,False,2
2616,654,It has no connection to the course topic,False,3
2617,655,A key concept used to understand information support,True,0
2618,655,An unrelated administrative detail,False,1
2619,655,A random value with no course meaning,False,2
2620,655,A visual style choice only,False,3
2621,656,It supports correct analysis and problem solving,True,0
2622,656,It replaces the need to understand the course,False,1
2623,656,It is used only for changing the user interface,False,2
2624,656,It has no connection to the course topic,False,3
2625,657,A key concept used to understand management concepts,True,0
2626,657,An unrelated administrative detail,False,1
2627,657,A random value with no course meaning,False,2
2628,657,A visual style choice only,False,3
2629,658,It supports correct analysis and problem solving,True,0
2630,658,It replaces the need to understand the course,False,1
2631,658,It is used only for changing the user interface,False,2
2632,658,It has no connection to the course topic,False,3
2633,659,A key concept used to understand management concepts,True,0
2634,659,An unrelated administrative detail,False,1
2635,659,A random value with no course meaning,False,2
2636,659,A visual style choice only,False,3
2637,660,It supports correct analysis and problem solving,True,0
2638,660,It replaces the need to understand the course,False,1
2639,660,It is used only for changing the user interface,False,2
2640,660,It has no connection to the course topic,False,3
2641,661,A key concept used to understand decision models,True,0
2642,661,An unrelated administrative detail,False,1
2643,661,A random value with no course meaning,False,2
2644,661,A visual style choice only,False,3
2645,662,It supports correct analysis and problem solving,True,0
2646,662,It replaces the need to understand the course,False,1
2647,662,It is used only for changing the user interface,False,2
2648,662,It has no connection to the course topic,False,3
2649,663,A key concept used to understand decision models,True,0
2650,663,An unrelated administrative detail,False,1
2651,663,A random value with no course meaning,False,2
2652,663,A visual style choice only,False,3
2653,664,It supports correct analysis and problem solving,True,0
2654,664,It replaces the need to understand the course,False,1
2655,664,It is used only for changing the user interface,False,2
2656,664,It has no connection to the course topic,False,3
2657,665,A key concept used to understand process analysis,True,0
2658,665,An unrelated administrative detail,False,1
2659,665,A random value with no course meaning,False,2
2660,665,A visual style choice only,False,3
2661,666,It supports correct analysis and problem solving,True,0
2662,666,It replaces the need to understand the course,False,1
2663,666,It is used only for changing the user interface,False,2
2664,666,It has no connection to the course topic,False,3
2665,667,A key concept used to understand process analysis,True,0
2666,667,An unrelated administrative detail,False,1
2667,667,A random value with no course meaning,False,2
2668,667,A visual style choice only,False,3
2669,668,It supports correct analysis and problem solving,True,0
2670,668,It replaces the need to understand the course,False,1
2671,668,It is used only for changing the user interface,False,2
2672,668,It has no connection to the course topic,False,3
2673,669,A key concept used to understand information support,True,0
2674,669,An unrelated administrative detail,False,1
2675,669,A random value with no course meaning,False,2
2676,669,A visual style choice only,False,3
2677,670,It supports correct analysis and problem solving,True,0
2678,670,It replaces the need to understand the course,False,1
2679,670,It is used only for changing the user interface,False,2
2680,670,It has no connection to the course topic,False,3
2681,671,A key concept used to understand information support,True,0
2682,671,An unrelated administrative detail,False,1
2683,671,A random value with no course meaning,False,2
2684,671,A visual style choice only,False,3
2685,672,It supports correct analysis and problem solving,True,0
2686,672,It replaces the need to understand the course,False,1
2687,672,It is used only for changing the user interface,False,2
2688,672,It has no connection to the course topic,False,3
2689,673,A key concept used to understand management concepts,True,0
2690,673,An unrelated administrative detail,False,1
2691,673,A random value with no course meaning,False,2
2692,673,A visual style choice only,False,3
2693,674,It supports correct analysis and problem solving,True,0
2694,674,It replaces the need to understand the course,False,1
2695,674,It is used only for changing the user interface,False,2
2696,674,It has no connection to the course topic,False,3
2697,675,A key concept used to understand management concepts,True,0
2698,675,An unrelated administrative detail,False,1
2699,675,A random value with no course meaning,False,2
2700,675,A visual style choice only,False,3
2701,676,It supports correct analysis and problem solving,True,0
2702,676,It replaces the need to understand the course,False,1
2703,676,It is used only for changing the user interface,False,2
2704,676,It has no connection to the course topic,False,3
2705,677,A key concept used to understand decision models,True,0
2706,677,An unrelated administrative detail,False,1
2707,677,A random value with no course meaning,False,2
2708,677,A visual style choice only,False,3
2709,678,It supports correct analysis and problem solving,True,0
2710,678,It replaces the need to understand the course,False,1
2711,678,It is used only for changing the user interface,False,2
2712,678,It has no connection to the course topic,False,3
2713,679,A key concept used to understand decision models,True,0
2714,679,An unrelated administrative detail,False,1
2715,679,A random value with no course meaning,False,2
2716,679,A visual style choice only,False,3
2717,680,It supports correct analysis and problem solving,True,0
2718,680,It replaces the need to understand the course,False,1
2719,680,It is used only for changing the user interface,False,2
2720,680,It has no connection to the course topic,False,3
2721,681,A key concept used to understand process analysis,True,0
2722,681,An unrelated administrative detail,False,1
2723,681,A random value with no course meaning,False,2
2724,681,A visual style choice only,False,3
2725,682,It supports correct analysis and problem solving,True,0
2726,682,It replaces the need to understand the course,False,1
2727,682,It is used only for changing the user interface,False,2
2728,682,It has no connection to the course topic,False,3
2729,683,A key concept used to understand process analysis,True,0
2730,683,An unrelated administrative detail,False,1
2731,683,A random value with no course meaning,False,2
2732,683,A visual style choice only,False,3
2733,684,It supports correct analysis and problem solving,True,0
2734,684,It replaces the need to understand the course,False,1
2735,684,It is used only for changing the user interface,False,2
2736,684,It has no connection to the course topic,False,3
2737,685,A key concept used to understand information support,True,0
2738,685,An unrelated administrative detail,False,1
2739,685,A random value with no course meaning,False,2
2740,685,A visual style choice only,False,3
2741,686,It supports correct analysis and problem solving,True,0
2742,686,It replaces the need to understand the course,False,1
2743,686,It is used only for changing the user interface,False,2
2744,686,It has no connection to the course topic,False,3
2745,687,A key concept used to understand information support,True,0
2746,687,An unrelated administrative detail,False,1
2747,687,A random value with no course meaning,False,2
2748,687,A visual style choice only,False,3
2749,688,It supports correct analysis and problem solving,True,0
2750,688,It replaces the need to understand the course,False,1
2751,688,It is used only for changing the user interface,False,2
2752,688,It has no connection to the course topic,False,3
2753,689,A key concept used to understand management concepts,True,0
2754,689,An unrelated administrative detail,False,1
2755,689,A random value with no course meaning,False,2
2756,689,A visual style choice only,False,3
2757,690,It supports correct analysis and problem solving,True,0
2758,690,It replaces the need to understand the course,False,1
2759,690,It is used only for changing the user interface,False,2
2760,690,It has no connection to the course topic,False,3
2761,691,A key concept used to understand management concepts,True,0
2762,691,An unrelated administrative detail,False,1
2763,691,A random value with no course meaning,False,2
2764,691,A visual style choice only,False,3
2765,692,It supports correct analysis and problem solving,True,0
2766,692,It replaces the need to understand the course,False,1
2767,692,It is used only for changing the user interface,False,2
2768,692,It has no connection to the course topic,False,3
2769,693,A key concept used to understand decision models,True,0
2770,693,An unrelated administrative detail,False,1
2771,693,A random value with no course meaning,False,2
2772,693,A visual style choice only,False,3
2773,694,It supports correct analysis and problem solving,True,0
2774,694,It replaces the need to understand the course,False,1
2775,694,It is used only for changing the user interface,False,2
2776,694,It has no connection to the course topic,False,3
2777,695,A key concept used to understand decision models,True,0
2778,695,An unrelated administrative detail,False,1
2779,695,A random value with no course meaning,False,2
2780,695,A visual style choice only,False,3
2781,696,It supports correct analysis and problem solving,True,0
2782,696,It replaces the need to understand the course,False,1
2783,696,It is used only for changing the user interface,False,2
2784,696,It has no connection to the course topic,False,3
2785,697,A key concept used to understand process analysis,True,0
2786,697,An unrelated administrative detail,False,1
2787,697,A random value with no course meaning,False,2
2788,697,A visual style choice only,False,3
2789,698,It supports correct analysis and problem solving,True,0
2790,698,It replaces the need to understand the course,False,1
2791,698,It is used only for changing the user interface,False,2
2792,698,It has no connection to the course topic,False,3
2793,699,A key concept used to understand process analysis,True,0
2794,699,An unrelated administrative detail,False,1
2795,699,A random value with no course meaning,False,2
2796,699,A visual style choice only,False,3
2797,700,It supports correct analysis and problem solving,True,0
2798,700,It replaces the need to understand the course,False,1
2799,700,It is used only for changing the user interface,False,2
2800,700,It has no connection to the course topic,False,3
2801,701,A key concept used to understand information support,True,0
2802,701,An unrelated administrative detail,False,1
2803,701,A random value with no course meaning,False,2
2804,701,A visual style choice only,False,3
2805,702,It supports correct analysis and problem solving,True,0
2806,702,It replaces the need to understand the course,False,1
2807,702,It is used only for changing the user interface,False,2
2808,702,It has no connection to the course topic,False,3
2809,703,A key concept used to understand information support,True,0
2810,703,An unrelated administrative detail,False,1
2811,703,A random value with no course meaning,False,2
2812,703,A visual style choice only,False,3
2813,704,It supports correct analysis and problem solving,True,0
2814,704,It replaces the need to understand the course,False,1
2815,704,It is used only for changing the user interface,False,2
2816,704,It has no connection to the course topic,False,3
2817,705,A key concept used to understand programming basics,True,0
2818,705,An unrelated administrative detail,False,1
2819,705,A random value with no course meaning,False,2
2820,705,A visual style choice only,False,3
2821,706,It supports correct analysis and problem solving,True,0
2822,706,It replaces the need to understand the course,False,1
2823,706,It is used only for changing the user interface,False,2
2824,706,It has no connection to the course topic,False,3
2825,707,A key concept used to understand programming basics,True,0
2826,707,An unrelated administrative detail,False,1
2827,707,A random value with no course meaning,False,2
2828,707,A visual style choice only,False,3
2829,708,It supports correct analysis and problem solving,True,0
2830,708,It replaces the need to understand the course,False,1
2831,708,It is used only for changing the user interface,False,2
2832,708,It has no connection to the course topic,False,3
2833,709,A key concept used to understand functions,True,0
2834,709,An unrelated administrative detail,False,1
2835,709,A random value with no course meaning,False,2
2836,709,A visual style choice only,False,3
2837,710,It supports correct analysis and problem solving,True,0
2838,710,It replaces the need to understand the course,False,1
2839,710,It is used only for changing the user interface,False,2
2840,710,It has no connection to the course topic,False,3
2841,711,A key concept used to understand functions,True,0
2842,711,An unrelated administrative detail,False,1
2843,711,A random value with no course meaning,False,2
2844,711,A visual style choice only,False,3
2845,712,It supports correct analysis and problem solving,True,0
2846,712,It replaces the need to understand the course,False,1
2847,712,It is used only for changing the user interface,False,2
2848,712,It has no connection to the course topic,False,3
2849,713,A key concept used to understand data modeling,True,0
2850,713,An unrelated administrative detail,False,1
2851,713,A random value with no course meaning,False,2
2852,713,A visual style choice only,False,3
2853,714,It supports correct analysis and problem solving,True,0
2854,714,It replaces the need to understand the course,False,1
2855,714,It is used only for changing the user interface,False,2
2856,714,It has no connection to the course topic,False,3
2857,715,A key concept used to understand data modeling,True,0
2858,715,An unrelated administrative detail,False,1
2859,715,A random value with no course meaning,False,2
2860,715,A visual style choice only,False,3
2861,716,It supports correct analysis and problem solving,True,0
2862,716,It replaces the need to understand the course,False,1
2863,716,It is used only for changing the user interface,False,2
2864,716,It has no connection to the course topic,False,3
2865,717,A key concept used to understand problem solving,True,0
2866,717,An unrelated administrative detail,False,1
2867,717,A random value with no course meaning,False,2
2868,717,A visual style choice only,False,3
2869,718,It supports correct analysis and problem solving,True,0
2870,718,It replaces the need to understand the course,False,1
2871,718,It is used only for changing the user interface,False,2
2872,718,It has no connection to the course topic,False,3
2873,719,A key concept used to understand problem solving,True,0
2874,719,An unrelated administrative detail,False,1
2875,719,A random value with no course meaning,False,2
2876,719,A visual style choice only,False,3
2877,720,It supports correct analysis and problem solving,True,0
2878,720,It replaces the need to understand the course,False,1
2879,720,It is used only for changing the user interface,False,2
2880,720,It has no connection to the course topic,False,3
2881,721,A key concept used to understand system components,True,0
2882,721,An unrelated administrative detail,False,1
2883,721,A random value with no course meaning,False,2
2884,721,A visual style choice only,False,3
2885,722,It supports correct analysis and problem solving,True,0
2886,722,It replaces the need to understand the course,False,1
2887,722,It is used only for changing the user interface,False,2
2888,722,It has no connection to the course topic,False,3
2889,723,A key concept used to understand system components,True,0
2890,723,An unrelated administrative detail,False,1
2891,723,A random value with no course meaning,False,2
2892,723,A visual style choice only,False,3
2893,724,It supports correct analysis and problem solving,True,0
2894,724,It replaces the need to understand the course,False,1
2895,724,It is used only for changing the user interface,False,2
2896,724,It has no connection to the course topic,False,3
2897,725,A key concept used to understand signals and models,True,0
2898,725,An unrelated administrative detail,False,1
2899,725,A random value with no course meaning,False,2
2900,725,A visual style choice only,False,3
2901,726,It supports correct analysis and problem solving,True,0
2902,726,It replaces the need to understand the course,False,1
2903,726,It is used only for changing the user interface,False,2
2904,726,It has no connection to the course topic,False,3
2905,727,A key concept used to understand signals and models,True,0
2906,727,An unrelated administrative detail,False,1
2907,727,A random value with no course meaning,False,2
2908,727,A visual style choice only,False,3
2909,728,It supports correct analysis and problem solving,True,0
2910,728,It replaces the need to understand the course,False,1
2911,728,It is used only for changing the user interface,False,2
2912,728,It has no connection to the course topic,False,3
2913,729,A key concept used to understand circuits and devices,True,0
2914,729,An unrelated administrative detail,False,1
2915,729,A random value with no course meaning,False,2
